0.000000000000000000e+00,1.422036886215209961e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.454990983009338379e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.490376234054565430e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.527327060699462891e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.567338585853576660e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.604280233383178711e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.635279059410095215e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.655910730361938477e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.676726341247558594e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.695361375808715820e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.713708281517028809e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.727127313613891602e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.748088479042053223e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.781493902206420898e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.830192565917968750e+00,2.657461166381835938e-01
0.000000000000000000e+00,1.888890266418457031e+00,9.105491638183593750e-01
0.000000000000000000e+00,1.949902653694152832e+00,2.003772735595703125e+00
0.000000000000000000e+00,1.970047831535339355e+00,3.029610395431518555e+00
0.000000000000000000e+00,2.001606225967407227e+00,4.164157867431640625e+00
0.000000000000000000e+00,1.975426435470581055e+00,4.486575603485107422e+00
0.000000000000000000e+00,2.006863594055175781e+00,5.440195560455322266e+00
0.000000000000000000e+00,2.002455234527587891e+00,5.897036552429199219e+00
0.000000000000000000e+00,1.978767037391662598e+00,6.057874202728271484e+00
0.000000000000000000e+00,1.944323778152465820e+00,5.869799613952636719e+00
0.000000000000000000e+00,1.914365291595458984e+00,5.758873939514160156e+00
0.000000000000000000e+00,1.882568836212158203e+00,5.525790214538574219e+00
0.000000000000000000e+00,1.859663605690002441e+00,5.332286834716796875e+00
0.000000000000000000e+00,1.847010374069213867e+00,5.080806732177734375e+00
0.000000000000000000e+00,1.848376631736755371e+00,4.682276725769042969e+00
0.000000000000000000e+00,1.859714031219482422e+00,4.153218269348144531e+00
0.000000000000000000e+00,1.878930330276489258e+00,3.607205390930175781e+00
0.000000000000000000e+00,1.903510332107543945e+00,3.101333618164062500e+00
0.000000000000000000e+00,1.934443354606628418e+00,2.657171487808227539e+00
0.000000000000000000e+00,1.963926792144775391e+00,2.017356395721435547e+00
0.000000000000000000e+00,1.989318251609802246e+00,1.161517143249511719e+00
0.000000000000000000e+00,2.010748863220214844e+00,1.298197507858276367e-01
0.000000000000000000e+00,2.026306390762329102e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.029111146926879883e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.036542654037475586e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.045764684677124023e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.069443702697753906e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.091340780258178711e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.123157739639282227e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.158130884170532227e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.184221267700195312e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.204615831375122070e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.229186296463012695e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.251303195953369141e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.260783195495605469e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.271291494369506836e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.278028964996337891e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.289495706558227539e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.302719593048095703e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.312226772308349609e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.323321342468261719e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.338123559951782227e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.345621585845947266e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.358855009078979492e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.371507883071899414e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.382412672042846680e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.404711484909057617e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.422653198242187500e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.444598674774169922e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.481450319290161133e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.547292947769165039e+00,4.503393173217773438e-01
0.000000000000000000e+00,2.602835416793823242e+00,1.556178331375122070e+00
0.000000000000000000e+00,2.641095876693725586e+00,2.929811000823974609e+00
0.000000000000000000e+00,2.674757957458496094e+00,4.399303913116455078e+00
0.000000000000000000e+00,2.696009159088134766e+00,5.787096977233886719e+00
0.000000000000000000e+00,2.728083372116088867e+00,7.339835166931152344e+00
0.000000000000000000e+00,2.709210634231567383e+00,7.713354110717773438e+00
0.000000000000000000e+00,2.707843542098999023e+00,8.175963401794433594e+00
0.000000000000000000e+00,2.678420066833496094e+00,8.139838218688964844e+00
0.000000000000000000e+00,2.645138025283813477e+00,7.722787857055664062e+00
0.000000000000000000e+00,2.611485958099365234e+00,7.201393127441406250e+00
0.000000000000000000e+00,2.580206632614135742e+00,6.359809875488281250e+00
0.000000000000000000e+00,2.550369024276733398e+00,5.448247909545898438e+00
0.000000000000000000e+00,2.514703750610351562e+00,4.560662746429443359e+00
0.000000000000000000e+00,2.480611085891723633e+00,3.645260572433471680e+00
0.000000000000000000e+00,2.430577278137207031e+00,3.080915689468383789e+00
0.000000000000000000e+00,2.402102708816528320e+00,2.631686687469482422e+00
0.000000000000000000e+00,2.402470111846923828e+00,1.987704396247863770e+00
0.000000000000000000e+00,2.415880203247070312e+00,1.163201332092285156e+00
0.000000000000000000e+00,2.432801008224487305e+00,2.328234910964965820e-01
0.000000000000000000e+00,2.456416606903076172e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.476466178894042969e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.494126558303833008e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.510611295700073242e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.533316373825073242e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.570831775665283203e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.604720592498779297e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.632482290267944336e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.648949146270751953e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.648114919662475586e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.647595405578613281e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.647481918334960938e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.635850429534912109e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.633122682571411133e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.625813722610473633e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.618333101272583008e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.614213943481445312e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.602301836013793945e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.586166858673095703e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.567183732986450195e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.546744585037231445e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.530025959014892578e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.527147293090820312e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.525385141372680664e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.531231641769409180e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.539344310760498047e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.547212362289428711e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.554201364517211914e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.566007852554321289e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.603470087051391602e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.644978523254394531e+00,1.618480682373046875e-01
0.000000000000000000e+00,2.690458536148071289e+00,6.866151094436645508e-01
0.000000000000000000e+00,2.682231903076171875e+00,1.136192679405212402e+00
0.000000000000000000e+00,2.711753845214843750e+00,1.573827266693115234e+00
0.000000000000000000e+00,2.741076946258544922e+00,2.006290435791015625e+00
0.000000000000000000e+00,2.716870546340942383e+00,2.252515316009521484e+00
0.000000000000000000e+00,2.713163614273071289e+00,2.120110750198364258e+00
0.000000000000000000e+00,2.713515996932983398e+00,1.565787553787231445e+00
0.000000000000000000e+00,2.716656684875488281e+00,6.919220685958862305e-01
0.000000000000000000e+00,2.741533279418945312e+00,1.068375110626220703e-01
0.000000000000000000e+00,2.759904384613037109e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.779992818832397461e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.794850826263427734e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.816179037094116211e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.818786382675170898e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.811948060989379883e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.793656826019287109e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.775723457336425781e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.768750905990600586e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.767139673233032227e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.759922504425048828e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.739034414291381836e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.713221788406372070e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.688136100769042969e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.670210123062133789e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.648462533950805664e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.631772041320800781e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.626806259155273438e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.624490022659301758e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.624135494232177734e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.616935968399047852e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.607791185379028320e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.602401494979858398e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.602661609649658203e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.609426975250244141e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.614376306533813477e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.622829198837280273e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.631892681121826172e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.640540838241577148e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.652302265167236328e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.665027856826782227e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.673527956008911133e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.687718152999877930e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.690348386764526367e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.696484804153442383e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.709770917892456055e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.717721462249755859e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.741111516952514648e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.763101816177368164e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.782740831375122070e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.790419816970825195e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.793719768524169922e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.801854372024536133e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.805796861648559570e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.798323869705200195e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.809331178665161133e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.822547674179077148e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.838692426681518555e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.858818292617797852e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.888799190521240234e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.926285028457641602e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.971709012985229492e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.027055263519287109e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.098189592361450195e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.181299924850463867e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.271970510482788086e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.365078687667846680e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.453031301498413086e+00,2.977073192596435547e-02
0.000000000000000000e+00,3.530467510223388672e+00,2.111309766769409180e-01
0.000000000000000000e+00,3.605159282684326172e+00,4.509562253952026367e-01
0.000000000000000000e+00,3.673854589462280273e+00,7.039493322372436523e-01
0.000000000000000000e+00,3.738947153091430664e+00,1.123990416526794434e+00
0.000000000000000000e+00,3.806510686874389648e+00,1.444389224052429199e+00
0.000000000000000000e+00,3.871364355087280273e+00,1.469349861145019531e+00
0.000000000000000000e+00,3.933614730834960938e+00,1.326878070831298828e+00
0.000000000000000000e+00,3.982806444168090820e+00,1.335523724555969238e+00
0.000000000000000000e+00,4.026715755462646484e+00,1.309795141220092773e+00
0.000000000000000000e+00,4.059200286865234375e+00,1.222336292266845703e+00
0.000000000000000000e+00,4.085944175720214844e+00,8.933562040328979492e-01
0.000000000000000000e+00,4.104939460754394531e+00,5.935040116310119629e-01
0.000000000000000000e+00,4.128923892974853516e+00,3.402864933013916016e-01
0.000000000000000000e+00,4.153308868408203125e+00,5.703359842300415039e-02
0.000000000000000000e+00,4.181848526000976562e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.215753555297851562e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.247842311859130859e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.275818347930908203e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.303088188171386719e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.328906059265136719e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.350383758544921875e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.362049102783203125e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.373468875885009766e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.383315086364746094e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.385011196136474609e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.389031410217285156e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.396466732025146484e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.391264915466308594e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.444401264190673828e+00,7.959115505218505859e-01
0.000000000000000000e+00,4.453406810760498047e+00,1.308420896530151367e+00
0.000000000000000000e+00,4.492853641510009766e+00,2.364022254943847656e+00
0.000000000000000000e+00,4.507774829864501953e+00,3.217020034790039062e+00
0.000000000000000000e+00,4.501390933990478516e+00,3.414981365203857422e+00
0.000000000000000000e+00,4.509672164916992188e+00,3.680189132690429688e+00
0.000000000000000000e+00,4.511144161224365234e+00,3.789158344268798828e+00
0.000000000000000000e+00,4.502432823181152344e+00,3.574055910110473633e+00
0.000000000000000000e+00,4.488411426544189453e+00,3.145427227020263672e+00
0.000000000000000000e+00,4.470563888549804688e+00,2.577686786651611328e+00
0.000000000000000000e+00,4.463832855224609375e+00,2.198258876800537109e+00
0.000000000000000000e+00,4.459486961364746094e+00,1.852117061614990234e+00
0.000000000000000000e+00,4.462639331817626953e+00,1.424862623214721680e+00
0.000000000000000000e+00,4.471178054809570312e+00,9.651221632957458496e-01
0.000000000000000000e+00,4.477906703948974609e+00,6.614710688591003418e-01
0.000000000000000000e+00,4.479310512542724609e+00,3.905625939369201660e-01
0.000000000000000000e+00,4.480794429779052734e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.493024826049804688e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.528254508972167969e+00,2.425968647003173828e-02
0.000000000000000000e+00,4.571331501007080078e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.618654251098632812e+00,1.882070302963256836e-01
0.000000000000000000e+00,4.682832717895507812e+00,3.784060478210449219e-01
0.000000000000000000e+00,4.748348712921142578e+00,5.235940217971801758e-01
0.000000000000000000e+00,4.813156127929687500e+00,7.030749320983886719e-01
0.000000000000000000e+00,4.885485649108886719e+00,9.171921014785766602e-01
0.000000000000000000e+00,4.956997394561767578e+00,1.079953908920288086e+00
0.000000000000000000e+00,5.026774406433105469e+00,1.217706799507141113e+00
0.000000000000000000e+00,5.097251892089843750e+00,1.288257837295532227e+00
0.000000000000000000e+00,5.165818691253662109e+00,1.280828118324279785e+00
0.000000000000000000e+00,5.237876892089843750e+00,1.257872819900512695e+00
